id_pedido,peso_produto_g,distancia_aproximada_km,tempo_entrega_dias,valor_frete,preco_produto,nota_avaliacao
72adf8902a7ccd9b21ba70c84f2d53c4,400.0,295.07,15.93,18.72,119.9,4
acdaa16a13bbe2ca9983c730d0e29c2c,250.0,93.41,4.11,7.78,49.0,5
6a07231081720ded5c208be252bdc004,1700.0,435.11,42.99,23.28,99.9,1
3a02f2abd527b2a2b0504aa48bc1b7c2,825.0,939.15,35.33,16.16,56.99,1
6146a7dc414dd1510ac54aa29c2311ed,800.0,34.13,7.99,10.96,39.9,4
37792549e9a1606a574bb4a8aa76136e,350.0,45.1,5.41,11.85,44.9,4
0da1757dba2fb3d886b5051cb964c524,850.0,872.28,4.85,15.01,179.49,4
3d5857f4fdb1061d247dea2544782580,1100.0,14.38,2.14,10.57,339.0,4
0f6ca8c1fe7561766aaaf3f6e2011654,200.0,100.3,1.9,11.15,58.99,5
60e233aaaa492c07368a9bac1c0ee2d4,13000.0,502.29,7.82,35.78,730.0,5
1eeef7bced6c37a113b31c503ba1cdc4,510.0,369.12,15.58,18.14,339.9,4
0dfb46f3a5506f1db29eaed5e2779daf,1850.0,338.86,16.33,35.86,49.9,5
b599b60a3fa09e7a4003eb264aa99a07,1400.0,19.07,5.71,12.11,129.99,5
fe8557bac7755475950823aa9b15ebb3,150.0,79.77,3.81,7.42,79.9,1
7e680cdc973a1bda4710a1fc19e990a7,2600.0,1749.18,22.55,0.0,69.9,5
77b3eaf9da4cd4bce3eaad2547ffda7e,460.0,394.84,11.19,14.86,159.0,5
3e23457628bb06cc3328814e58a4f889,207.0,68.76,6.19,10.04,89.5,3
03059ebda0b2ad61612b300fe34ed8e2,1050.0,2382.41,19.88,19.04,39.9,5
70f814478ea3019fff8677f0aca6a54b,800.0,152.95,4.12,9.17,59.89,5
917f26ec1c625573e0d0aee8b162d3e0,300.0,449.92,8.22,12.86,28.9,5
d32f7844e64842d07dba6964b3494ada,80.0,74.29,6.32,7.61,49.9,5
59af6639bc574148a47076bb16ff485e,1038.0,195.53,6.32,13.51,69.9,4
04711aafa1156335ba1ea7f6f7b7daef,1400.0,168.47,10.75,14.32,84.9,5
53022ba8b7cdb370c2fbabfa7b943df1,1000.0,1526.67,16.33,20.94,243.0,5
7bee7c0c13b6391df72bab5732501cf7,1500.0,218.13,9.33,12.13,89.9,5
5fbe060397f6628f649ee4007f133ac2,2350.0,814.81,11.52,21.73,176.99,5
7d0144fb77e164cc237e6aa0cb4d3a01,350.0,324.5,10.98,15.1,49.9,5
efd5eba320d140f8659440d74a81fc90,8750.0,145.99,7.06,20.03,139.0,5
e22739f2795ccf571ea9b5634b5bef5f,27100.0,389.58,12.18,48.6,269.99,5
21df4877f402eea02a4c1aab13411b1f,1350.0,23.21,6.1,31.86,120.0,5
5b3a129d267d949715aa05716b21cc81,100.0,861.05,13.74,15.1,24.5,5
ed9a73914b6e0fca8d1b8939f2c41879,3000.0,833.66,70.31,25.01,169.9,1
4c9147aeea82dddeeff09c3a170a4820,22350.0,419.8,28.02,70.18,259.9,5
e8595aaa870f27ab07295d40e8c68f85,2400.0,454.69,8.9,26.85,79.0,1
7db3c476a7eed0f931dfe7e69deeb54e,350.0,478.43,10.64,14.66,129.9,5
2db1e25288f9a89e2ed181d8b6216f4a,10800.0,331.11,18.5,42.21,179.99,5
fcb32634415b2501e381ee45da31708d,950.0,1115.96,10.12,17.67,60.0,4
c03349d196d2c2e31e41e29d06396cbf,200.0,25.29,1.9,7.78,44.9,5
8a3ed0cb80d59a07e9eae72442eeea63,533.0,1643.27,10.15,21.1,149.9,5
7d9a71f7ac9e3a44b7a1b07570b605b0,400.0,275.53,5.67,19.0,129.0,3
ed1ebc0780061795a30c800423075f78,250.0,2380.45,7.81,17.63,49.0,5
8c773ab2b6b214fa7ec9e401f2026e40,150.0,264.06,16.0,11.85,25.9,5
c0abe2d7400d2241004b893449bd4430,444.0,348.66,9.18,12.52,146.0,5
ed8e9faf1b75f43ee027103957135663,100.0,373.78,173.13,12.02,73.8,4
73afa0a1713acd1377a6473373016351,1600.0,2372.03,14.15,20.75,49.99,4
c55fbaf625bec4b8ee5e7b0e8929bbc6,550.0,541.1,6.21,14.07,102.0,5
3b71ec8ef75f62e3cebce5c907d0919f,1500.0,352.88,4.82,15.51,90.0,1
85d42749c9d00c658c40e73f8e4d667b,2000.0,84.44,17.17,12.49,183.0,1
4b1e9e86e377397f8b305cc26fb038a9,550.0,276.32,7.3,16.46,99.9,4
f9cda286ca417062ff15bf5d63fbc70c,100.0,701.09,16.13,18.23,5.9,4
eafe112a93e3cab02e7227e619bb73fc,2200.0,799.35,24.77,18.37,159.9,5
47073fb1adb2b41ef8bba8c77d8ed86f,500.0,140.56,17.78,16.07,519.0,3
dead1de9577e00061dad2b64f30dced3,2550.0,1212.81,12.29,23.68,115.0,5
5eb48a486860d85108f3e9b4276445b9,600.0,6.11,3.12,8.49,46.9,5
385a4528e6f5bbd617566cfd514d6720,4338.0,331.4,5.35,16.74,158.0,5
db65bf4cccb652a88bf890bd8a69cdc8,1200.0,2582.23,37.96,39.54,284.0,1
1569f45f1967955e8e1a6bfd41e6f47e,150.0,1611.53,8.28,22.14,29.99,4
f9baa074dbaddbc7e87a92a30dabb5e5,1950.0,1842.57,31.21,42.9,185.0,4
03e99d63b25fc441524d77bda33ab136,1100.0,2049.09,10.5,28.75,46.9,5
a7f8737adbb1896e0664c6bb67da182b,100.0,40.94,2.35,7.95,29.29,5
0a80da8a2e86f5f401c7514602bc1105,200.0,3315.21,32.88,28.97,34.99,3
352c07bd942e2c6def34464d7d84469a,11325.0,18.3,3.15,14.72,104.0,4
2763f1160bd67f35911edc254052a2d8,550.0,2405.36,23.28,25.87,84.99,5
c64e8dfa7c7a1071f1c8d9d3ae2dec11,650.0,689.67,13.38,17.84,199.99,5
d405c5b11a649e5825842c4aaf8082ec,650.0,507.63,9.88,19.32,47.9,5
70217ba6c09626a3f4b980eac7d98a1d,200.0,512.04,14.93,14.1,39.0,5
bc4a4f7bac3e6d96ea9f3d282e621806,200.0,635.76,12.18,18.29,59.0,5
d8c2d5ded5aae20ac6a6e9ef34d9c3dd,350.0,463.76,7.73,19.22,160.0,5
48f5a8fa0f281cf8ab2f7905a11c3c29,130.0,6.99,15.87,7.58,45.9,3
cb6257603930f3618def090a02e57d92,4025.0,281.47,9.97,27.58,179.99,5
653281347be8ac0f1f978b1b250d7350,3800.0,434.92,12.23,16.52,109.03,1
09425a70c5acc9730fc3e17c1e81ac2c,342.0,541.48,7.36,18.79,219.9,3
823070d852b76a5314b41122ae317fcb,150.0,566.35,8.98,15.1,19.9,5
85009f731c1559c53d150e4b3fa7f8a5,1200.0,30.48,4.2,9.69,124.78,5
7174ecbb9386dc1387ffb830640d7411,150.0,43.69,2.89,12.87,29.99,3
5ddfffa95cf4bfa61a2ffa97f3dab85f,99.0,17.5,7.13,7.78,29.99,4
b761497bef87779669a4cb894020af20,22800.0,325.24,19.98,82.7,179.99,5
dbd67f13fdc695836f0eb7b7c83dbd46,300.0,92.14,5.39,7.39,49.99,5
663273652c0d094eb5880f00867434c7,300.0,1139.73,16.14,22.14,29.99,5
d18941a914e7a203e714a20432c05a35,50.0,30.85,1.99,8.27,27.9,5
57d9f3094cf2e78f92e29ffabff34a1c,300.0,330.7,14.01,11.85,13.9,5
94f7b6b57da8c315ba34ed75eb75a16b,150.0,508.21,13.89,9.08,27.9,5
6eb550fffe44d869e8985452540345ff,3900.0,448.37,6.95,25.55,100.8,5
81e4aef5d8ad9005b1295fcc2fb4100a,1500.0,525.69,11.95,17.88,89.9,5
43787011f63fb232ab281d68142f504f,600.0,145.93,9.88,9.17,59.95,5
0d3932a3836fab6762836714e0eee9ae,150.0,1345.39,45.42,16.79,24.99,1
94aa11237bc16075072bb3569a0bf5c5,250.0,2100.67,38.94,25.63,39.9,1
2e5b6a33990392a9c796ee57da31a651,400.0,143.92,10.45,10.96,34.99,5
de2ab566764e5148ccab8476d2cf1806,3276.0,1931.51,21.88,33.87,296.0,5
d6d3c27cbe9a9b4316cdf8d26917051c,27100.0,201.5,10.25,50.07,479.99,4
3bcb751cca185b66b142f0c748f42049,8300.0,885.59,12.18,38.75,129.97,3
e6b52c8a1736370e10c2f79a52fe0129,350.0,344.59,14.21,14.1,39.83,3
b016b176ba1599cc8e192f447c432bab,1850.0,335.88,21.22,21.66,52.0,1
37320ad8d22727a4905681854a14e2c2,5000.0,478.0,4.4,20.1,169.9,5
093e88889ed876560de2968023715771,600.0,337.99,7.34,15.23,45.0,5
01f99c97a2034ffb373556e8fdb5c7cf,6700.0,320.82,8.49,23.91,195.0,4
15dd36b746e48dfec9824dcebef22b7f,350.0,353.27,6.64,18.28,26.19,3
14ddbde8a800125503870bcad59d2851,500.0,108.51,11.16,10.24,189.0,5
2b71ffffcf089d2287505f5b4441204b,1700.0,267.23,16.65,17.09,29.9,5
3ee62ebf18aabbf553dfaa8dc35264f0,350.0,1840.74,13.73,21.22,109.9,5
a60314cb61d530098340958b535a8d84,2900.0,867.5,8.99,21.82,189.9,5
b32669c7ee374ba5372e0824e5ec560c,248.0,871.27,7.61,16.76,189.0,5
e5f19a5270a65dd6e5deb65c0b16d719,5300.0,501.68,33.11,17.0,326.16,4
2c60bc71e6da917194c35fa7c8477e7f,300.0,487.03,42.31,15.1,27.99,1
e6fdd5628869deef14230ee582a7a4c0,297.0,2032.63,16.07,26.45,279.9,5
796d7e38e13c7f6c4f227fb178fd58dc,800.0,613.59,29.03,16.41,93.0,1
ae7c4721024efe600df6ac3fa7e52c58,7625.0,527.37,10.27,22.7,241.1,5
b9d8b4ec472a40d54e329cc366627cba,400.0,367.88,7.03,15.78,129.0,4
d6a4e0f6f17d5eda710c204339ec6e51,1500.0,1919.9,22.06,28.75,36.8,5
2736bf7aab22cee55c31e7fedc6e2a45,2650.0,384.83,11.43,24.19,527.99,5
e3d211011fde3f5b8aaf8ecd42c4eed0,150.0,64.2,2.96,10.96,39.9,5
b2dddd3ac6945bfb4a4a8b336d830a64,593.0,2842.49,29.15,85.02,550.9,5
bfaf4827cdd358e6cc443e44f9f9132f,550.0,448.18,8.77,15.15,56.85,5
5e5e7f7a2ede19230d510a4319015e48,200.0,14.57,2.83,8.72,38.99,4
6be980911f97172cafec8249a401450f,717.0,497.14,8.42,19.91,134.0,5
80b822f372e31deefa128214a3380eff,396.0,303.0,8.17,12.27,109.9,5
bd250808f4d75fb0d98087a8559e2a03,600.0,869.5,5.99,15.24,69.9,5
eac95d79983b55d39fb2139922bc4c36,1600.0,746.33,9.1,18.16,129.99,5
eb7e858d6252b3de0c50073e03a654fc,300.0,1168.09,12.7,16.72,137.5,5
8a8b616382f617096bdf45e1b3e7e3f5,2900.0,82.92,12.17,13.24,708.0,5
4cd9b9d1035b07b0439d6d3e934a75b7,450.0,197.7,18.2,12.06,79.9,4
68032d83f60d0cff0f79fd0aff398f29,1720.0,1593.82,10.04,19.8,79.9,5
9f0d8cab56c7772c7be07de105068d40,8050.0,128.93,4.75,12.79,22.9,5
0b1225af9b8d9ead4bac8d07f4da8130,250.0,872.75,4.53,15.41,44.4,5
0ea8f90c4ad8782358cbc97abcb2d013,100.0,73.87,19.02,8.27,49.95,5
7e4e079e2d9663692b28939d0da6497e,10750.0,267.08,17.09,21.39,129.0,5
70f3d00cfbc9cc2a465887a6edeb1149,3225.0,1309.68,9.16,63.44,1280.0,5
01e71f17355fc56620b0d3678f796c42,4867.0,1124.92,21.95,25.78,138.0,5
e914e961033af34e2fc13b3b0d698a94,283.0,960.39,13.73,15.79,23.8,3
6eb0408a126523fa821e4b54911c630f,1075.0,673.72,15.49,17.9,450.0,5
0f6896ec061c74612b3a5ab4f2146d0e,6700.0,2380.66,43.38,65.62,198.5,1
961d9e5c68462472ac3bba1243d731fe,584.0,319.56,13.36,9.26,133.0,3
24c88e563ba8b5ed9b8b9ca7b72f3016,150.0,401.94,15.26,18.44,79.9,5
179643231d5131dc81e54ce16437972f,400.0,545.2,39.54,16.25,147.9,1
5d502df088caeaef73c83de571ef31d7,250.0,839.43,18.72,14.28,75.0,4
800d19e2eed430cbd8e9bcb12087794b,233.0,46.08,1.18,7.94,29.0,5
7b997f4d6833a33d2df92a0a939a5b25,2700.0,681.77,20.82,23.96,299.0,4
1094dc9e3237f4deff27a2bab683a300,19450.0,1075.71,7.73,87.93,329.9,2
bb8efe90a4b9dc65b0b365ca7a94db25,200.0,488.02,9.82,18.23,17.9,4
6b56339f54b8363a200c6814ae732846,300.0,931.67,18.71,17.0,132.0,1
f77fe87685972d2d1a7ff6600f590d59,11700.0,2508.68,43.07,61.49,179.96,5
fcd0b91ad7d520a891affcc33e293566,350.0,452.02,12.78,15.1,29.99,4
6ec56173121c5972d0fd631f0f084d93,1700.0,448.25,12.62,23.5,99.99,3
ee0e2ee05e102057fcf3258fddb3f06b,4750.0,782.63,33.23,20.15,130.0,5
dea87e82c0c86203867522c013b7743b,1800.0,476.19,4.03,18.09,119.9,3
f4b5549e1f7d4f62f52b0512657744c3,400.0,2463.15,31.12,19.04,47.99,2
600f11f2924877daf80111221c047491,350.0,575.79,13.95,15.1,29.9,5
715e53f481c6c6658f3c573d30df4b12,14850.0,205.78,12.54,11.85,30.0,5
bb0c66e312ff8cb97698f012cd92553c,350.0,23.46,5.29,8.72,56.99,5
56d41d6576e901ff789906da40878acb,600.0,3.97,17.04,9.34,21.9,2
88847f255be578610b9c0233f7dc2b86,900.0,212.3,11.36,13.37,24.99,4
51efa345a1180ca3879442a31b0a265a,1000.0,286.77,35.35,20.04,399.0,1
98b552e1d64415d84660c7155fcb276b,11800.0,2233.16,25.49,38.36,651.55,5
030475e22d114f70be1a265fee326192,273.0,209.33,3.05,12.79,44.9,5
6981dcb7b07826f29c65ec408f8aaf05,250.0,341.83,11.32,12.79,17.9,4
6e0f05728107157ca451dd9047a4eebf,700.0,884.56,8.77,39.46,170.0,1
2474e13d0d388a471b50fd455057300c,550.0,386.3,7.83,15.73,89.99,5
97d0a7726f58ed266c7501929e1ea81d,100.0,323.84,7.87,11.99,69.77,5
5fb90fed46dfc44305e1c3ecb5f16a2d,584.0,294.38,9.9,0.0,99.9,5
9e1b037882254a396408181e76546b01,200.0,706.6,6.99,18.3,27.99,4
2ec8ddbfe88a339d911208a26f6a8ad5,250.0,2190.73,24.69,34.15,13.9,5
9ff2fbb75e38eaef59472e29ddaf1769,10150.0,451.24,7.35,46.48,289.0,5
3a44d06429bf2c4072a00c216aee4d04,200.0,7.94,3.07,7.39,12.3,4
d185b5e82eb8f2ff1175d13bbbdcea13,400.0,885.41,8.76,17.19,330.0,3
878a8c40acad392fb20b6c462b10cb42,850.0,10.64,13.29,9.77,120.0,5
7c6146547d5509c612ec26867d1cd47b,900.0,2456.66,9.94,69.69,364.0,5
ce0e053019fe2441df8363b9bf4208a7,583.0,1232.87,9.88,26.89,38.25,5
0ba66e23f27848fd3bbff7f24632b0b1,750.0,33.15,5.0,11.83,89.9,5
22354baf9cca9cdfa42fa81c286e9b00,225.0,740.68,15.53,15.1,45.6,5
6e2cdd89bd171bd4572aaa9535c4a202,850.0,585.41,9.8,16.25,70.0,4
e582cfe4b3a98c739d268bea062b2f8f,500.0,1429.32,20.23,15.89,64.99,5
3917a4e61779a9c43bb9a923ff6ec663,700.0,14.08,8.72,8.72,37.25,5
87064d517041a71950b9f0cf6d34b211,300.0,480.39,7.73,14.52,35.9,5
edd9339c2bbb9d43caa9dd4984474273,400.0,904.6,13.35,17.41,330.0,3
f1b1a53088d15140959d9ed6d98c7107,7000.0,772.42,12.12,25.26,59.9,1
8fda9273c38415c07bd4923de4cd82c8,350.0,490.0,7.2,15.23,48.9,5
cc0a676b66d4a6615ad8125548b44d12,5750.0,1797.62,13.22,41.78,449.9,1
9fbe3fca2706c665022b219b8ff8d27d,3300.0,247.01,9.26,26.27,205.0,4
6a3cf68b5d00317f1869cd638dc6889c,150.0,126.99,6.27,7.87,43.0,4
1e90eae620cdf28010098a2159d56ebf,2200.0,534.28,40.47,20.91,59.9,3
3459f554a17b52bc945b6cb98f90142e,150.0,98.82,13.32,7.39,21.99,4
3562e5cbf3effd83e186fe72ebb92f95,1300.0,334.12,18.19,14.1,27.93,5
15e8f1d0967f04f82bb45fad40cc1e9b,710.0,2024.49,19.45,40.47,540.0,5
3ba2d0012b1f34bc6ccbc31c4ba69f93,425.0,338.92,6.28,14.1,45.97,5
79e324907160caea526fd8b94389dbbc,317.0,28.81,0.99,8.29,17.0,5
df068f6cc2bc485b63c68ddaa02a59e2,400.0,514.56,21.52,19.68,101.77,5
bdf1e2d7d2e18e7b0a623550d2202ea7,19650.0,777.51,9.84,178.33,149.99,5
5a4622fea27ea392ef817c16c9aa3da7,100.0,471.06,9.08,11.85,15.0,5
b700e6feb73a0ffb4f4b8571b68049d2,19450.0,1465.37,18.12,148.36,329.9,4
b1321fb5bfd83cdb2ee746991c919284,117.0,212.91,5.61,7.87,21.9,4
db7f48023b3aaa3002217d55bf03ee3c,12300.0,318.17,9.34,44.24,759.0,1
0af0621c001cb61ae1559c8f6417e1c6,300.0,384.23,9.33,19.0,749.99,5
ec0112ec66031380d1782e0c3cb08fd3,4100.0,50.61,5.47,15.89,84.0,5
182499c96e47e2fa18c6d442a1fa6b1f,750.0,520.35,3.98,19.96,141.9,5
13252181a93b4bad74b1611626df60cb,50.0,8.92,6.54,7.78,13.99,1
0745201fea5d6f4aabd42e92a7d3b3b6,9850.0,375.6,11.22,18.5,179.0,4
a3c53273ed47fb96dac35247ea42a371,300.0,529.61,5.68,14.79,149.0,5
50182b772092990f9c237c00c8c24996,150.0,9.67,7.89,8.72,39.9,5
eccfa9494767cbb5849832af90431606,400.0,1452.92,20.86,22.2,99.9,5
ac509c21fa5c6600dd4b07e524fd5526,1600.0,295.33,17.95,18.18,132.45,4
ed274ecbd297951203b23b1e071eb593,950.0,242.41,3.05,8.38,56.1,5
05252513392111e8721062d8ecd9edb1,225.0,65.24,11.63,11.85,45.0,5
b0bf00faa32149ac7d0400f67ce3d3b0,83.0,799.34,12.38,17.06,7.99,5
0e1168df285cd6d3ceff240eb59c0776,300.0,67.12,2.36,8.27,22.9,4
d9184093392a8a7af118edd2a5c9aabc,900.0,1994.11,55.35,38.4,48.9,1
51ad0046ea33a9c6f8835234fc73b8c3,825.0,433.01,10.92,16.45,99.0,5
dc8302e63ff9b2dc67dd51edbd8b537d,1350.0,1779.04,24.94,87.33,629.9,3
0f96e9894259aa8c07c655cabec46c2c,275.0,375.08,5.83,11.85,17.0,2
c2744b957de4e6e717f74b47499ce734,2250.0,909.05,18.13,21.62,160.99,4
34b16c8bd1f6af05432cd98e66341f4b,6550.0,243.31,13.79,54.72,139.0,5
61c1e3cb15d9537106e729de9d839b6b,167.0,496.69,28.87,15.23,14.9,1
1cfc85fa3b31428092f247f88bc965a8,188.0,894.39,10.35,17.21,110.0,1
17c1ae37e6e096d8059b53c96a21ea9d,675.0,322.81,7.04,17.95,99.99,5
9bf7384574b699b32297382b5df68d09,350.0,814.02,11.22,17.92,29.5,5
e5d8cfa5be1c79663c3c10804a02a372,350.0,1478.03,14.5,16.48,149.0,1
8fd10b4326b26a7131022cf8f659abef,600.0,2228.52,47.71,25.32,109.9,1
17369d934e18e1cb2481bc11a9dcce78,6300.0,849.88,18.85,16.6,39.9,4
93b5be70ab423cbcff4ce9e100a8b595,250.0,567.84,9.03,18.87,140.9,5
dd7ac010ac0daaa2d26a974ceaf897a0,300.0,1609.82,7.74,25.49,396.18,3
5fb669725665771911c8ecc187870553,6200.0,210.14,9.65,32.01,179.9,5
b0459878e11dcfafd042b81083011548,6663.0,210.11,34.1,12.73,175.0,1
3bce95e33874f0710416f69572c5b40e,200.0,18.65,5.33,7.78,14.9,5
a15c6dda7e45f5df5437f7ceff2f278d,3000.0,284.91,10.96,25.15,119.99,2
6cdd8e55d732c4757465f8eb53d4a8a0,250.0,22.6,2.24,7.51,35.0,4
ceb435f46d86d2fb2890334c4862315a,100.0,416.09,8.86,18.31,29.9,4
1f69e4870ffb8313df2fef3df0af2718,15950.0,5.12,7.95,35.83,380.0,4
ef82fc4c2d59e67b942de26791b617c9,400.0,270.63,6.58,17.44,240.35,5
a07ca6d224dc0279ca0e1b48ecdb071a,1050.0,765.8,10.17,39.33,51.5,5
5fac67d3be074030a8dba9d398fa14ef,563.0,324.4,3.97,12.33,118.0,5
512c6d2dd9904e8ce639b106a7689949,150.0,2310.25,26.17,82.35,170.0,5
9a2abae0a5bf1f866a6331379fe613a6,8550.0,356.36,18.16,17.87,89.0,5
d3b1c54aad50f3222af70ad725e9c481,1250.0,351.18,7.2,16.6,37.99,5
6c93ca822cc626b24dfbda211ce26e53,700.0,1615.63,22.99,22.99,95.9,3
ec1f164c3c36925c1bdb453446309891,240.0,2297.68,27.52,25.7,59.8,5
9d14efbb0c50e58aa2098e5338df7575,1200.0,77.29,26.45,14.27,95.0,5
9f711f8df6632759b268fe6b611ed87f,300.0,360.95,6.12,13.46,280.0,5
9ac048d7ffebba67d54456aa9ec07d7e,350.0,1449.27,15.17,15.79,44.9,5
e7b531a9c4e9bdb68edc58e15736c6ff,17600.0,1295.99,6.8,88.0,559.0,3
0c557a5449164d3001dc41d9bcb3298e,250.0,740.28,9.15,18.31,29.9,5
2909debcb57debbbdfe7034eaf7b28bc,150.0,557.99,8.97,11.85,7.0,5
1cb796218c383fc54a6a4541420201d8,1000.0,3.7,7.61,9.28,129.99,1
118490e73f5c7791e37c2f75d0338da5,275.0,21.28,3.48,9.12,299.99,5
d6275af2a1ba682fef89898fec0e7636,550.0,101.67,13.18,8.29,30.0,5
c586249094ad18825980782ff1b7d730,580.0,342.41,5.4,13.47,174.0,4
0f8b415ff8750cef8f40058606c6b115,450.0,625.39,38.05,20.09,159.77,1
b91a17f9c1968b21a333460f687fe2a9,30000.0,384.98,17.37,176.86,890.0,3
ccdaeca68b811a6b26f8b666df809c43,200.0,2093.2,20.97,24.95,65.9,4
ebf5dbab20132b5c6b7d76d2ec6dc7ba,175.0,103.56,3.45,7.56,42.93,5
c42c77adb71ee6c1ca91e61888a18932,200.0,1063.36,37.74,17.49,149.9,2
544bad401327a8f0de6786c7ccd73c8b,600.0,286.41,16.84,13.14,249.99,5
707977c86502593ef9aa22201fbcbde5,117.0,414.24,38.14,15.1,39.9,1
80bbfe23fd50d4ea9762ef70a8ada1be,8300.0,116.37,16.88,16.43,240.0,5
e9171c81ed4eab3e5c786817857e055e,850.0,19.83,7.46,10.42,229.0,5
bcc8085a0288cf3353fea3d79ae6b9a0,150.0,499.77,9.08,12.79,14.99,5
ce8157b7dce9a36c6ab802ad73f494e4,825.0,712.18,8.94,19.64,64.8,5
4ecd4654955a39a165e7cde49b3ec0fb,15475.0,28.66,15.33,33.26,146.99,1
383d164e3fb3bd64ffdc196f34f2d8a1,250.0,1515.12,7.16,22.27,49.0,4
cfb27c26476975225263b55ce04d8aed,300.0,956.75,7.18,20.34,319.9,5
0bd044f3b358bb88951e3ea66eadcc70,250.0,329.21,13.19,14.15,56.99,1
68f4e47ec61d740cefae31e2f624932b,1205.0,9.46,7.01,11.71,64.9,5
89e2bc56c561f718d762250d9d6eb0bc,6300.0,545.77,13.05,17.92,95.0,4
d4550a84368a296d44630ab6e29c6999,188.0,26.71,3.26,9.35,299.0,5
8507049ba787aece6fadc233efdbb0b3,250.0,1507.19,13.55,17.06,49.0,5
fdcd5bf547fed776194fe9a3b691a324,50.0,70.05,5.06,7.94,27.9,2
df410b19c3e348fb548ae68badd49827,600.0,312.52,9.67,10.96,24.9,3
969be6eda8eee17b51e2baf23de37571,4105.0,43.43,7.48,14.43,117.3,5
def43ca6d79899925ea0c19f4fb63200,257.0,349.64,3.84,16.64,63.99,5
b353cc5afe48891188abd0ccadf3f543,500.0,6.69,1.91,8.4,33.9,5
ba6c94c5c72b8ba88b0d92dcadbd4e69,250.0,18.54,3.15,7.78,27.99,5
07f770114a6de1a65f865bf22d8bb20a,750.0,193.96,3.31,14.02,62.9,4
52b7fa35b1e5c8bdea5869804dced415,300.0,303.2,4.19,18.63,76.0,1
21f7e2c9460028c7700dfb23395f9a3e,200.0,19.91,4.08,8.29,13.65,3
2c313debfbfb2b44f91ae0431823ccb4,1275.0,307.78,4.92,14.57,141.38,5
bea9b92d7a14b236b96eb9fc71c28e02,150.0,505.08,4.72,15.23,24.99,5
4efcdd53498c7239ee47b4a8d8a01b37,600.0,434.75,7.92,18.23,26.0,5
4fc7e9c8c1ed5a3c716070a42e80c5eb,4800.0,461.11,9.93,14.1,49.97,5
4c52d492645b303b645e4d59b2f2af95,1200.0,15.83,5.79,12.09,99.99,5
1a7a280eca13140d779d2f43ea48c15f,1200.0,216.3,5.82,14.97,93.8,5
7770f0fa803309f7765d9c449f1a7db4,6200.0,188.21,10.18,25.63,139.9,5
e93662c430b438b8bd5d1bd6e35480a7,10050.0,1031.41,22.84,38.11,138.0,5
9bd46627fb3249657cec3b1320aea004,275.0,32.09,15.81,8.3,149.0,3
e71929c560756149bdc712141dfa17e8,400.0,15.05,4.53,8.08,118.0,5
3fd2e795e444c9c82eb0ec7108bfea33,300.0,394.46,6.31,15.1,23.99,5
64d68b5e88c8e4cda34a9d46314132a1,2050.0,719.56,12.05,18.65,199.99,5
99a6742739034cc06392ab883f64359c,200.0,11.39,3.93,7.78,49.0,5
f995b728b456b3f0f5121d831f81adf4,275.0,84.51,7.88,8.72,15.0,4
891f8d8fba3fc7b0584e72f290b22078,200.0,435.37,9.65,15.14,55.0,5
9b897ee284874f0bfc0174e53c8ebcfb,250.0,612.04,7.18,22.22,40.9,5
d03a6c1b511d2fe0d229509bbfd51e6f,700.0,444.58,9.49,15.91,99.9,4
040375f78f9a97d7edfa4e9d2aa8273d,950.0,1398.1,27.33,36.51,169.99,5
d59dcaef70d9e2c4082bc5d33dd190e4,1100.0,167.53,2.33,16.38,499.9,5
2fac5c3079ed620f52665e540fc57d66,250.0,28.26,7.18,7.78,55.0,5
1f32e76e92fc0ebf756639dad26ebaa9,3300.0,9.23,5.26,15.04,205.0,2
ed7729e6796b85362ae02f41ae06ea03,450.0,531.55,38.2,16.11,29.9,1
df13face66b9408cd07ec0e5d9400668,150.0,2672.13,34.94,60.55,39.0,4
87e145665c1cdfcec92e9e74e2469cfc,250.0,647.1,16.35,16.79,31.9,4
876ccdbffe8b9e0d081dd74f449ba339,476.0,915.91,7.3,15.1,15.0,5
3b7e01e07d261a60f7d985ce537c8f4a,838.0,1449.89,37.98,22.43,339.99,5
519848aec23e707e7000d416d01c5054,100.0,306.96,4.81,12.79,37.5,5
c8e8f8ab00ec5d13a1d93718f5af9e4a,200.0,463.4,10.92,15.27,24.9,5
940b17cda16a315ebce41e39a03a759e,2100.0,169.92,6.31,14.13,157.91,1
b78e1e59e42553fbbc9948d04ef0539f,300.0,421.93,10.19,15.1,49.9,4
7e8a02cddca8f2dccebedb8b6b75ba5b,900.0,117.93,6.33,13.15,84.99,4
beb82936199adb4cf410d9dc9554e674,250.0,18.13,11.26,7.53,38.0,4
9f05fdb62980c2ae6d8ad1e15bf7ee3f,1100.0,85.69,9.32,14.81,71.9,5
9c8251fb4af72d0b0ddc81fdb467a43f,450.0,5.6,3.09,9.05,99.0,5
1107e64e1795b6cf551a7044612e8bd8,800.0,1087.62,22.76,17.85,143.99,3
43b54e069a51acaaf7d8b494ad04b96d,1700.0,573.74,14.78,23.5,99.99,1
d42ee092dd327bf569aa4406ceb2ec61,3700.0,479.04,8.16,19.28,399.9,3
36307ab4d5c4b59fbc4034d2adb2cb77,3000.0,110.28,5.09,13.71,32.99,5
25002fcfee05773be1d9bfe045b95fec,1850.0,2480.15,7.18,68.69,220.7,5
