passo,tipo,valor,nomeOrigem,saldoAntigoOrigem,novoSaldoOrigem,nomeDestino,saldoAntigoDestino,novoSaldoDestino,fraude,fraude_sinalizada
162,SAQUE,107450.98,C2113151344,50536.0,0.0,C31524210,0.0,107450.98,0,0
210,PAGAMENTO,5550.58,C1903216186,0.0,0.0,M1726647292,0.0,0.0,0,0
400,DEPOSITO,382089.11,C59087847,29977066.17,30359155.28,C374319188,16484337.19,16303006.24,0,0
407,PAGAMENTO,6562.32,C1772150746,0.0,0.0,M1625847550,0.0,0.0,0,0
552,TRANSFERENCIA,221077.97,C2136556787,221077.97,0.0,C926634161,0.0,0.0,1,0
397,PAGAMENTO,12495.12,C1357328634,428.0,0.0,M336585939,0.0,0.0,0,0
197,TRANSFERENCIA,1961426.59,C311903861,1961426.59,0.0,C316708626,0.0,0.0,1,0
212,PAGAMENTO,22234.28,C1212329030,141820.44,119586.16,M59718172,0.0,0.0,0,0
612,TRANSFERENCIA,2082884.49,C1259321993,2082884.49,0.0,C663298413,0.0,0.0,1,0
191,TRANSFERENCIA,132294.93,C1222456458,132294.93,0.0,C194390242,0.0,0.0,1,0
104,TRANSFERENCIA,1762680.47,C1779028734,1762680.47,0.0,C229248099,0.0,0.0,1,0
11,PAGAMENTO,29774.97,C577440051,341593.0,311818.03,M1500952282,0.0,0.0,0,0
183,TRANSFERENCIA,388983.14,C1962283368,5546.0,0.0,C266220697,360838.0,749821.14,0,0
279,PAGAMENTO,1420.82,C727673296,5107.0,3686.19,M589661424,0.0,0.0,0,0
689,TRANSFERENCIA,2163012.63,C94303206,2163012.63,0.0,C1258619985,0.0,0.0,1,0
42,TRANSFERENCIA,1917497.63,C373557981,1917497.63,0.0,C114416170,0.0,0.0,1,0
168,PAGAMENTO,8944.18,C1974869353,73559.99,64615.8,M760964836,0.0,0.0,0,0
383,TRANSFERENCIA,106601.15,C1575202335,106601.15,0.0,C278215975,0.0,0.0,1,0
236,PAGAMENTO,12579.28,C247168691,18952.95,6373.67,M1231126958,0.0,0.0,0,0
370,DEPOSITO,146744.86,C294085848,2436363.26,2583108.13,C431841351,552796.85,406051.99,0,0
314,SAQUE,59893.41,C723840682,59893.41,0.0,C1714270621,2411666.65,2471560.05,1,0
548,SAQUE,34439.17,C88548268,0.0,0.0,C97647418,236896.55,271335.73,0,0
488,TRANSFERENCIA,5363795.31,C46940943,5363795.31,0.0,C1142866922,0.0,0.0,1,0
350,DEPOSITO,32945.03,C1085006400,3611537.28,3644482.3,C1477602083,2135045.86,2102100.83,0,0
709,TRANSFERENCIA,245369.58,C400060727,8042.0,0.0,C980205132,778885.4,1024254.98,0,0
564,TRANSFERENCIA,3370781.65,C1641639361,3370781.65,0.0,C236124320,0.0,0.0,1,0
294,TRANSFERENCIA,290090.57,C1056695718,290090.57,0.0,C651955391,0.0,0.0,1,0
399,TRANSFERENCIA,54393.9,C1853746463,0.0,0.0,C1623407179,61242.96,115636.86,0,0
161,PAGAMENTO,6873.97,C8069190,0.0,0.0,M151869673,0.0,0.0,0,0
283,TRANSFERENCIA,364161.29,C1247340144,103774.0,0.0,C527483910,3251151.42,3615312.71,0,0
206,DEPOSITO,72326.99,C1807314715,30346.0,102672.99,C1077727218,180635.93,108308.94,0,0
140,SAQUE,32929.12,C255492785,11408.0,0.0,C206355933,3217.21,64180.03,0,0
328,TRANSFERENCIA,6391.6,C1446359154,6391.6,0.0,C1765191456,0.0,0.0,1,0
140,SAQUE,22993.38,C525333900,0.0,0.0,C1932890701,158747.41,181740.79,0,0
142,DEBITO,303.96,C1486394316,28494.0,28190.04,C903731451,1542869.77,1543173.73,0,0
261,PAGAMENTO,8776.47,C622193560,5259.0,0.0,M1892358466,0.0,0.0,0,0
249,SAQUE,56847.17,C352513989,56847.17,0.0,C1452040424,90721.64,147568.81,1,0
161,PAGAMENTO,1953.16,C788959243,0.0,0.0,M2097442597,0.0,0.0,0,0
650,SAQUE,230652.43,C821616305,230652.43,0.0,C1559145787,55063.86,285716.3,1,0
181,SAQUE,210020.25,C854680871,49124.0,0.0,C1750919395,0.0,210020.25,0,0
188,PAGAMENTO,10664.56,C1913036831,17488.51,6823.95,M328002689,0.0,0.0,0,0
182,TRANSFERENCIA,767755.17,C304885039,767755.17,0.0,C2068840304,0.0,0.0,1,0
163,SAQUE,73756.3,C617586990,0.0,0.0,C1342226345,237410.11,311166.41,0,0
33,SAQUE,6648389.9,C1612816859,6648389.9,0.0,C836514715,2609209.55,9257599.45,1,0
179,PAGAMENTO,1213.14,C1619569447,199428.0,198214.86,M1501445688,0.0,0.0,0,0
302,DEPOSITO,137633.15,C2047798358,10572.0,148205.15,C1535758938,0.0,0.0,0,0
140,PAGAMENTO,635.82,C1211754858,14421.0,13785.18,M701087267,0.0,0.0,0,0
543,SAQUE,57204.07,C947854102,57204.07,0.0,C149021692,2726027.96,2783232.03,1,0
383,PAGAMENTO,8743.51,C1237519240,546953.0,538209.49,M176683781,0.0,0.0,0,0
87,SAQUE,1083860.21,C202343880,1083860.21,0.0,C1389958255,0.0,1083860.21,1,0
78,SAQUE,1735647.47,C1347258113,1735647.47,0.0,C169356853,0.0,1735647.47,1,0
386,TRANSFERENCIA,10000000.0,C884104189,11975271.77,1975271.77,C1648566106,0.0,0.0,1,0
254,PAGAMENTO,11406.86,C1530723536,77149.0,65742.14,M1245153843,0.0,0.0,0,0
9,PAGAMENTO,4875.67,C1904593983,0.0,0.0,M1814723875,0.0,0.0,0,0
578,TRANSFERENCIA,60633.76,C1782791756,60633.76,0.0,C2094676196,0.0,0.0,1,0
478,SAQUE,52675.36,C1277290253,21442.0,0.0,C631184073,4962539.06,5015214.41,0,0
418,TRANSFERENCIA,452261.67,C1463709824,452261.67,0.0,C1030417644,0.0,0.0,1,0
583,TRANSFERENCIA,1583.28,C469202951,1583.28,0.0,C1107076598,0.0,0.0,1,0
250,DEPOSITO,86050.24,C1733800770,4467468.33,4553518.57,C345442499,1811882.11,1725831.87,0,0
213,DEPOSITO,353098.45,C1657460894,1090745.38,1443843.83,C744326440,579870.71,226772.26,0,0
588,SAQUE,259373.28,C1907714205,0.0,0.0,C455039240,698779.43,958152.7,0,0
260,SAQUE,39455.46,C1282425551,1136.0,0.0,C1505815211,663412.34,702867.81,0,0
37,TRANSFERENCIA,476155.47,C654930315,0.0,0.0,C439902557,504915.69,981071.16,0,0
365,SAQUE,31315.51,C610867855,31315.51,0.0,C1823561951,3639775.06,3671090.58,1,0
428,PAGAMENTO,26475.53,C174189817,0.0,0.0,M1529363159,0.0,0.0,0,0
158,PAGAMENTO,2217.56,C235273372,0.0,0.0,M1115043123,0.0,0.0,0,0
180,SAQUE,22679.8,C374976416,0.0,0.0,C332112346,48613.77,71293.57,0,0
252,SAQUE,209899.39,C1194943270,0.0,0.0,C913422378,11588803.89,11798703.28,0,0
402,SAQUE,236442.85,C1936734012,16899.0,0.0,C785406171,861279.66,1097722.5,0,0
19,SAQUE,132411.05,C1892448709,0.0,0.0,C2131012460,164141.37,456694.14,0,0
14,PAGAMENTO,16050.98,C1447166735,0.0,0.0,M1327341085,0.0,0.0,0,0
393,TRANSFERENCIA,792274.98,C932392481,0.0,0.0,C1513538070,868596.63,1660871.61,0,0
352,DEPOSITO,248577.03,C942258096,20649.0,269226.03,C1616012825,0.0,0.0,0,0
313,PAGAMENTO,9615.24,C119795437,4219.0,0.0,M1774740614,0.0,0.0,0,0
401,PAGAMENTO,3439.24,C2104232063,0.0,0.0,M1535010073,0.0,0.0,0,0
186,TRANSFERENCIA,1428375.92,C39110247,0.0,0.0,C1766467840,2649868.44,4078244.36,0,0
356,PAGAMENTO,3462.3,C1901202973,0.0,0.0,M2114441339,0.0,0.0,0,0
306,SAQUE,26626.5,C556945254,136.0,0.0,C1097965121,118040.29,144666.79,0,0
86,SAQUE,8931607.89,C849209216,8931607.89,0.0,C754619416,141515.57,9073123.46,1,0
299,PAGAMENTO,6048.64,C1671375642,0.0,0.0,M1676603288,0.0,0.0,0,0
252,PAGAMENTO,41953.32,C1578996867,16684.0,0.0,M769901275,0.0,0.0,0,0
358,PAGAMENTO,30345.83,C1795953880,19858.0,0.0,M1098186425,0.0,0.0,0,0
332,PAGAMENTO,21431.64,C881802577,1045.55,0.0,M1674121756,0.0,0.0,0,0
592,DEPOSITO,18263.81,C273292910,4794634.26,4812898.07,C1774748770,219776.22,201512.42,0,0
15,PAGAMENTO,14057.82,C1591313685,0.0,0.0,M185694050,0.0,0.0,0,0
396,PAGAMENTO,5416.78,C419895115,0.0,0.0,M222205273,0.0,0.0,0,0
430,TRANSFERENCIA,3302492.95,C2115449921,3302492.95,0.0,C314077583,0.0,0.0,1,0
10,SAQUE,150502.48,C364260447,66535.99,0.0,C1720078459,0.0,150502.48,0,0
34,PAGAMENTO,15514.51,C1429895595,27190.0,11675.49,M1828966391,0.0,0.0,0,0
518,DEPOSITO,85758.13,C381386757,2897534.86,2983292.99,C1489371536,129201.37,43443.24,0,0
397,TRANSFERENCIA,609008.72,C1661134489,9934.0,0.0,C1495440048,0.0,609008.72,0,0
40,SAQUE,38876.04,C1893073344,7556.0,0.0,C742260091,0.0,38876.04,0,0
254,PAGAMENTO,12512.63,C824630396,0.0,0.0,M803970019,0.0,0.0,0,0
377,TRANSFERENCIA,807871.12,C505602061,0.0,0.0,C1339002691,2181509.42,2989380.54,0,0
162,TRANSFERENCIA,534705.72,C1362937804,3321.0,0.0,C984414306,13008.9,547714.62,0,0
238,PAGAMENTO,12909.15,C1944969947,204711.0,191801.85,M347389076,0.0,0.0,0,0
19,TRANSFERENCIA,10000000.0,C416779475,11861008.32,1861008.32,C380259496,0.0,0.0,1,0
159,SAQUE,93179.09,C194547383,0.0,0.0,C1570470306,383972.72,477151.81,0,0
507,TRANSFERENCIA,2291498.65,C277466735,2291498.65,0.0,C1988225772,0.0,0.0,1,0
531,TRANSFERENCIA,13074.53,C56420164,13074.53,0.0,C840005543,0.0,0.0,1,0
139,SAQUE,248367.86,C68948322,1646.0,0.0,C242593110,115253.89,363621.75,0,0
253,SAQUE,315754.48,C1405898482,0.0,0.0,C749320393,380291.75,696046.22,0,0
208,PAGAMENTO,7.33,C103250044,20131.0,20123.67,M1683262617,0.0,0.0,0,0
404,SAQUE,39131.01,C385118583,122122.0,82990.99,C2006942716,1429129.9,1468260.9,0,0
189,PAGAMENTO,4399.74,C140189824,0.0,0.0,M896939409,0.0,0.0,0,0
396,DEPOSITO,343282.34,C961141805,55188.0,398470.34,C96603111,1040238.8,696956.45,0,0
211,PAGAMENTO,153.16,C744767971,97398.14,97244.99,M427723292,0.0,0.0,0,0
208,DEPOSITO,31165.5,C1587355780,8693720.33,8724885.82,C1396650212,125367.31,94201.81,0,0
393,TRANSFERENCIA,1484061.45,C1234041678,0.0,0.0,C523720233,2759124.1,4243185.54,0,0
134,TRANSFERENCIA,250103.03,C584145189,15052.0,0.0,C1363154201,0.0,250103.03,0,0
400,DEPOSITO,385815.2,C655180577,6325092.09,6710907.29,C1065947590,938640.7,552825.5,0,0
235,DEPOSITO,272128.89,C445524093,473647.19,745776.08,C1643284422,2361190.66,2089061.77,0,0
714,SAQUE,262029.38,C230164796,10093.0,0.0,C1457206570,61102.51,323131.89,0,0
16,TRANSFERENCIA,31074.0,C457962127,31074.0,0.0,C614104997,0.0,0.0,1,0
321,SAQUE,55850.57,C796119555,28821.0,0.0,C1534395832,21700535.66,21756386.23,0,0
206,SAQUE,990630.25,C866722579,990630.25,0.0,C1551990809,332494.61,1323124.85,1,0
303,SAQUE,23747.28,C764410639,11529.0,0.0,C1452147097,1014936.5,1038683.78,0,0
618,SAQUE,114483.78,C934338438,114483.78,0.0,C209796396,780631.49,895115.27,1,0
206,PAGAMENTO,54538.7,C770175898,99735.76,45197.06,M679209838,0.0,0.0,0,0
299,PAGAMENTO,4543.29,C1571740294,31431.0,26887.71,M127427728,0.0,0.0,0,0
523,TRANSFERENCIA,5999376.79,C1206710867,5999376.79,0.0,C2020321619,0.0,0.0,1,0
400,DEPOSITO,249737.69,C1191867141,6337.0,256074.69,C684771946,835916.69,586179.01,0,0
256,DEPOSITO,314758.83,C1559836246,10791.0,325549.83,C1591568906,145219.51,0.0,0,0
346,SAQUE,319058.21,C1941016839,0.0,0.0,C876910115,1613344.46,1932402.67,0,0
375,TRANSFERENCIA,882116.97,C1169306359,71002.0,0.0,C45985309,128128.61,1010245.58,0,0
352,SAQUE,122542.08,C1819208323,276525.0,153982.92,C716709966,3120062.16,3242604.24,0,0
472,SAQUE,653983.93,C1069288733,653983.93,0.0,C1731869105,659112.38,1313096.31,1,0
597,TRANSFERENCIA,1015051.7,C865385437,1015051.7,0.0,C1194230727,0.0,0.0,1,0
35,DEPOSITO,140315.06,C1116162530,41995.0,182310.06,C1611874445,4112587.17,3972272.11,0,0
44,SAQUE,110626.47,C1799504647,21208.0,0.0,C814596448,0.0,110626.47,0,0
211,PAGAMENTO,912.95,C1371858429,0.0,0.0,M1214246847,0.0,0.0,0,0
16,DEPOSITO,244212.27,C1242001132,3549370.73,3793583.0,C875761527,4458624.38,4214412.11,0,0
135,SAQUE,106662.07,C948830949,14873.0,0.0,C1686100174,184766.63,291428.71,0,0
357,DEPOSITO,282301.78,C1042315567,6041355.27,6323657.05,C1701162745,333591.09,51289.3,0,0
282,TRANSFERENCIA,8091.78,C680495878,8091.78,0.0,C958080037,0.0,0.0,1,0
299,PAGAMENTO,11968.21,C1027216615,163513.47,151545.26,M1367544318,0.0,0.0,0,0
371,PAGAMENTO,3010.76,C537301360,0.0,0.0,M1969004463,0.0,0.0,0,0
187,DEPOSITO,58978.26,C814003517,65602.0,124580.26,C894709797,0.0,0.0,0,0
19,DEPOSITO,40520.12,C83260801,1141.0,41661.12,C879286386,0.0,0.0,0,0
326,SAQUE,134226.8,C2085438609,0.0,0.0,C1169949925,300293.31,434520.11,0,0
236,TRANSFERENCIA,496876.99,C255588149,40055.69,0.0,C1076645607,667318.83,1164195.82,0,0
208,SAQUE,4815187.09,C2087122635,4815187.09,0.0,C73237279,370304.5,5185491.59,1,0
673,SAQUE,145067.24,C980295084,145067.24,0.0,C1347498132,1415212.22,1560279.46,1,0
562,SAQUE,203881.96,C1224520946,203881.96,0.0,C819353215,0.0,203881.96,1,0
251,DEPOSITO,122719.67,C386984680,9138316.89,9261036.57,C538524729,177798.71,55079.03,0,0
380,SAQUE,49076.27,C282770927,49076.27,0.0,C1266647096,863127.8,912204.07,1,0
143,DEBITO,7359.61,C1985874591,3671.0,0.0,C119522951,2940129.45,2951200.23,0,0
681,SAQUE,122275.43,C1479586551,0.0,0.0,C276221611,187214.88,309490.31,0,0
142,TRANSFERENCIA,78810.3,C168746534,78810.3,0.0,C717942686,0.0,0.0,1,0
252,SAQUE,275747.84,C1757379115,69322.0,0.0,C410289450,1402923.86,1678671.7,0,0
612,SAQUE,11155.45,C1770361115,11155.45,0.0,C526028117,1208791.84,1219947.29,1,0
36,SAQUE,234377.29,C1737133410,0.0,0.0,C877378703,34937.86,269315.15,1,0
730,TRANSFERENCIA,156396.46,C696760428,156396.46,0.0,C577061559,0.0,0.0,1,0
275,SAQUE,86739.84,C276926098,69583.0,0.0,C2117786166,434535.1,521274.94,0,0
235,PAGAMENTO,9935.66,C1778632856,286287.65,276351.98,M2047214451,0.0,0.0,0,0
400,DEPOSITO,86632.35,C2114481763,9851.0,96483.35,C735909491,10918811.41,10832179.06,0,0
11,TRANSFERENCIA,973739.56,C278311599,25770.0,0.0,C1876731592,0.0,1217864.62,0,0
684,SAQUE,459.38,C24326875,459.38,0.0,C1071787427,277498.02,277957.4,1,0
276,SAQUE,311969.11,C1957432492,41030.0,0.0,C1642272052,558234.15,870203.26,0,0
214,TRANSFERENCIA,106434.23,C70399641,106434.23,0.0,C490606364,0.0,0.0,1,0
107,SAQUE,1299860.86,C481898497,1299860.86,0.0,C215244777,0.0,1299860.86,1,0
402,SAQUE,199531.7,C71056045,0.0,0.0,C870733967,622590.12,822121.82,0,0
159,PAGAMENTO,2756.97,C1950481241,0.0,0.0,M678302866,0.0,0.0,0,0
395,PAGAMENTO,15148.5,C811828041,0.0,0.0,M50505841,0.0,0.0,0,0
159,SAQUE,369266.3,C1671225217,21731.0,0.0,C1311396023,93562.99,462829.29,0,0
177,PAGAMENTO,3966.58,C703173682,30600.0,26633.42,M1622615303,0.0,0.0,0,0
18,PAGAMENTO,25690.41,C1818258995,0.0,0.0,M1059115701,0.0,0.0,0,0
258,PAGAMENTO,21500.93,C543705577,240780.0,219279.07,M1870389384,0.0,0.0,0,0
231,TRANSFERENCIA,317787.12,C1356517693,317787.12,0.0,C284348292,0.0,372227.52,1,0
326,DEPOSITO,135419.28,C927714948,11225475.81,11360895.09,C1597157282,615528.04,480108.76,0,0
260,DEPOSITO,59882.73,C2140780629,2046608.66,2106491.39,C530140282,167717.58,107834.85,0,0
218,SAQUE,61470.02,C1521065276,61470.02,0.0,C1756737753,4118329.74,4179799.77,1,0
20,PAGAMENTO,3956.16,C1322903993,512.0,0.0,M1622740134,0.0,0.0,0,0
237,PAGAMENTO,1298.54,C2120963945,29302.0,28003.46,M916669356,0.0,0.0,0,0
138,SAQUE,93151.46,C401136239,30268.0,0.0,C811833237,2333821.82,2426973.29,0,0
264,TRANSFERENCIA,281348.79,C1792563059,0.0,0.0,C64888758,2771257.66,3052606.46,0,0
162,SAQUE,143885.12,C1480866170,0.0,0.0,C2114639485,147417.22,96982.9,0,0
39,DEPOSITO,150986.97,C1007466854,15393.0,166379.97,C1737658725,151321.64,325057.03,0,0
31,TRANSFERENCIA,378204.02,C620879020,378204.02,0.0,C929929591,0.0,0.0,1,0
250,SAQUE,25846.67,C853977509,0.0,0.0,C1769203482,317024.85,342871.52,0,0
202,DEPOSITO,180983.21,C122180658,30265.12,211248.33,C1316919724,691790.89,607189.9,0,0
134,TRANSFERENCIA,1470862.42,C770170909,0.0,0.0,C1095470898,1749848.69,3220711.11,0,0
250,DEPOSITO,25761.82,C1015378129,17329.0,43090.82,C204403394,262794.71,237032.89,0,0
162,SAQUE,276839.92,C130468636,120880.63,0.0,C1611316951,3062314.0,3339153.92,0,0
399,PAGAMENTO,10597.64,C2099649240,0.0,0.0,M923758902,0.0,0.0,0,0
33,DEPOSITO,177781.09,C1457245772,10262879.04,10440660.13,C704841092,383360.43,205579.34,0,0
426,TRANSFERENCIA,99804.21,C1507425554,99804.21,0.0,C1679076725,0.0,0.0,1,0
323,SAQUE,157971.82,C1936719585,0.0,0.0,C172658526,13931731.11,14089702.93,0,0
231,DEPOSITO,278760.77,C1993412456,714.0,279474.77,C2000631964,0.0,0.0,0,0
322,SAQUE,135845.3,C1714727890,135845.3,0.0,C1924984729,448088.56,583933.86,1,0
264,PAGAMENTO,2190.39,C1662229396,42251.73,40061.34,M1434331185,0.0,0.0,0,0
738,TRANSFERENCIA,114490.39,C983453370,114490.39,0.0,C1060799549,0.0,0.0,1,0
17,DEPOSITO,89853.32,C2030182377,4518207.08,4608060.4,C1983145441,7450378.25,7360524.94,0,0
8,DEPOSITO,183359.5,C870926854,2526096.43,2709455.93,C1927159174,1173170.46,762973.35,0,0
179,SAQUE,75720.25,C1647917850,23003.0,0.0,C196953268,2192001.94,2267722.18,0,0
138,PAGAMENTO,29910.7,C55243979,221295.15,191384.45,M878848289,0.0,0.0,0,0
690,PAGAMENTO,1691.6,C693142491,14991.0,13299.4,M1103717481,0.0,0.0,0,0
285,PAGAMENTO,5794.81,C823510888,22385.0,16590.19,M1117352661,0.0,0.0,0,0
159,SAQUE,285582.27,C1001928069,0.0,0.0,C785371581,1119325.07,1404907.34,0,0
283,SAQUE,99257.42,C1012590903,0.0,0.0,C319951494,540095.22,639352.64,0,0
230,TRANSFERENCIA,1827209.07,C428683989,1827209.07,0.0,C1156605990,0.0,0.0,1,0
131,DEPOSITO,76579.29,C1439937749,11874775.92,11951355.21,C1395957862,7609568.22,7532988.92,0,0
301,DEPOSITO,174292.1,C986997209,50198.0,224490.1,C843931943,603467.87,429175.77,0,0
234,TRANSFERENCIA,533826.7,C1872191882,15998.0,0.0,C1023529951,4495324.45,5029151.15,0,0
255,PAGAMENTO,4130.35,C190024850,0.0,0.0,M701737975,0.0,0.0,0,0
568,SAQUE,112988.36,C898478782,112988.36,0.0,C1897016446,70859.52,183847.89,1,0
352,PAGAMENTO,7376.25,C2016660430,0.0,0.0,M946461682,0.0,0.0,0,0
212,SAQUE,927620.44,C36961525,927620.44,0.0,C1313128046,0.0,927620.44,1,0
396,PAGAMENTO,17214.01,C249007218,0.0,0.0,M2006038072,0.0,0.0,0,0
355,TRANSFERENCIA,883366.69,C466961726,883366.69,0.0,C1107573885,0.0,0.0,1,0
587,TRANSFERENCIA,985127.95,C1119643786,985127.95,0.0,C665763176,0.0,0.0,1,0
203,PAGAMENTO,2375.95,C1873153124,52133.08,49757.12,M215464846,0.0,0.0,0,0
252,PAGAMENTO,25361.07,C909991646,0.0,0.0,M145276071,0.0,0.0,0,0
299,PAGAMENTO,12282.27,C1974002458,215299.41,203017.13,M564771923,0.0,0.0,0,0
665,SAQUE,40819.72,C493844715,40819.72,0.0,C195565327,1455161.15,1495980.87,1,0
350,SAQUE,116836.37,C1290221490,42779.0,0.0,C25167029,0.0,116836.37,0,0
517,TRANSFERENCIA,4993938.87,C86350927,4993938.87,0.0,C1577873680,0.0,0.0,1,0
381,PAGAMENTO,30382.92,C776803205,168166.2,137783.28,M1910963263,0.0,0.0,0,0
139,DEPOSITO,87221.6,C100107178,10403.0,97624.6,C1146767148,0.0,0.0,0,0
326,PAGAMENTO,24753.22,C1522289875,0.0,0.0,M500640729,0.0,0.0,0,0
230,TRANSFERENCIA,2326251.51,C1788761832,2326251.51,0.0,C149376327,0.0,0.0,1,0
179,DEPOSITO,273618.57,C1667216247,39845.0,313463.57,C614439708,13133.5,0.0,0,0
234,SAQUE,54840.33,C1271581745,324308.0,269467.67,C391967437,1646031.54,1700871.87,0,0
251,DEPOSITO,65140.11,C820684555,247858.04,312998.15,C823287990,416391.74,351251.63,0,0
183,SAQUE,125846.75,C944372983,0.0,0.0,C1488083333,1602102.41,1727949.15,0,0
34,PAGAMENTO,5807.96,C782345389,0.0,0.0,M1430857963,0.0,0.0,0,0
249,SAQUE,2085019.56,C1108045976,2085019.56,0.0,C50003674,152830.87,2237850.44,1,0
548,PAGAMENTO,9648.31,C1388196996,0.0,0.0,M1798719616,0.0,0.0,0,0
215,PAGAMENTO,13438.39,C1536105270,0.0,0.0,M428849798,0.0,0.0,0,0
162,PAGAMENTO,6164.48,C399328324,153194.65,147030.17,M148353811,0.0,0.0,0,0
285,SAQUE,224510.29,C1695926939,31415.0,0.0,C484298628,1079405.05,1303915.33,0,0
131,SAQUE,198484.47,C783651061,0.0,0.0,C429856049,236479.18,434963.65,0,0
372,SAQUE,43265.95,C1979423839,0.0,0.0,C763774542,95040.47,138306.42,0,0
44,TRANSFERENCIA,44571.94,C1819568647,44571.94,0.0,C258309243,0.0,0.0,1,0
204,TRANSFERENCIA,79938.47,C421862868,79938.47,0.0,C1976548052,0.0,0.0,1,0
130,PAGAMENTO,26306.5,C690290493,0.0,0.0,M497775352,0.0,0.0,0,0
314,DEPOSITO,90221.3,C1925909424,3859853.91,3950075.21,C1833164598,398806.51,308585.21,0,0
595,TRANSFERENCIA,236914.77,C568168780,236914.77,0.0,C745946273,0.0,0.0,1,0
13,TRANSFERENCIA,123194.95,C2143112877,79466.45,0.0,C1755380031,535933.16,263908.84,1,0
542,DEPOSITO,261976.24,C673902920,5459519.28,5721495.52,C1976321504,852203.14,590226.9,0,0
701,SAQUE,731113.99,C697413376,731113.99,0.0,C1918590482,6041587.18,6772701.17,1,0
641,TRANSFERENCIA,19646.09,C948701373,19646.09,0.0,C1700955983,0.0,0.0,1,0
39,DEPOSITO,158608.27,C1035149990,506.0,159114.27,C299666882,0.0,0.0,0,0
713,TRANSFERENCIA,4130371.73,C589050166,4130371.73,0.0,C2115142048,0.0,0.0,1,0
161,SAQUE,334133.11,C1861580077,0.0,0.0,C224383371,6491805.03,6825938.14,0,0
255,DEPOSITO,244234.9,C2057780340,1323245.87,1567480.77,C1785781958,1072734.11,828499.21,0,0
210,PAGAMENTO,8629.38,C455088934,5903.0,0.0,M223803644,0.0,0.0,0,0
283,DEPOSITO,135738.43,C1125573112,118391.0,254129.43,C1186612250,0.0,0.0,0,0
307,SAQUE,166686.23,C971585830,19935.0,0.0,C606659950,4780956.58,4947642.81,0,0
249,DEPOSITO,156105.31,C910702791,2232551.62,2388656.93,C250111327,208297.45,52192.14,0,0
17,TRANSFERENCIA,1639676.27,C15998296,1639676.27,0.0,C1652158314,0.0,0.0,1,0
613,TRANSFERENCIA,2155569.91,C1429181782,2155569.91,0.0,C1486162037,0.0,0.0,1,0
736,SAQUE,53315.31,C810591075,53315.31,0.0,C1614619549,0.0,53315.31,1,0
154,DEPOSITO,39987.93,C1455545261,1009983.88,1049971.81,C1905140672,7775753.45,7735765.52,0,0
544,SAQUE,1158.58,C532872624,116113.0,114954.42,C241007827,8587.14,9745.72,0,0
699,TRANSFERENCIA,181545.14,C828287936,181545.14,0.0,C1135968742,0.0,0.0,1,0
353,SAQUE,238858.49,C296792693,55168.0,0.0,C835189033,0.0,238858.49,0,0
542,SAQUE,81451.0,C379085800,224147.0,142696.0,C1767854378,125066.89,206517.89,0,0
372,SAQUE,164326.1,C1228959216,7007.0,0.0,C145732569,0.0,164326.1,0,0
355,SAQUE,116973.73,C419113734,111.0,0.0,C1345789790,0.0,116973.73,0,0
180,TRANSFERENCIA,887941.44,C1508594424,887941.44,0.0,C1444631311,0.0,0.0,1,0
291,TRANSFERENCIA,1185157.78,C262672510,1185157.78,0.0,C478572372,0.0,0.0,1,0
46,TRANSFERENCIA,35016.23,C397528199,35016.23,0.0,C1325281003,0.0,0.0,1,0
354,PAGAMENTO,1369.18,C1165227090,0.0,0.0,M733447784,0.0,0.0,0,0
252,SAQUE,94295.88,C767919163,0.0,0.0,C1831212741,125763.93,220059.81,0,0
40,DEPOSITO,245397.74,C1786280589,50830.0,296227.74,C1056095308,41923.48,0.0,0,0
400,DEPOSITO,106311.67,C1470132151,193080.0,299391.67,C1062478492,0.0,0.0,0,0
182,SAQUE,242573.65,C1630613584,20180.0,0.0,C175843447,0.0,242573.65,0,0
55,SAQUE,283400.42,C2116041382,283400.42,0.0,C1772301094,2662439.92,2945840.34,1,0
185,SAQUE,176492.38,C180164259,0.0,0.0,C2107410367,29557195.81,29733688.18,0,0
281,PAGAMENTO,12336.91,C718422431,0.0,0.0,M261496875,0.0,0.0,0,0
93,SAQUE,4120.14,C861292985,4120.14,0.0,C1762318733,0.0,4120.14,1,0
21,SAQUE,81333.83,C711364608,1755.0,0.0,C1742634788,340736.14,86552.5,0,0
203,SAQUE,27790.12,C1017200148,0.0,0.0,C1617373851,238953.4,443902.95,0,0
162,PAGAMENTO,13781.79,C129962798,987.0,0.0,M1459708619,0.0,0.0,0,0
644,TRANSFERENCIA,513610.51,C2054490083,513610.51,0.0,C469157358,0.0,0.0,1,0
321,PAGAMENTO,4173.1,C1504503610,10800.0,6626.9,M129374981,0.0,0.0,0,0
371,DEPOSITO,86047.09,C1479482011,9049004.94,9135052.03,C921762723,112541.97,26494.88,0,0
237,DEPOSITO,45857.5,C1277948489,22699.0,68556.5,C531511436,2504186.67,2458329.18,0,0
205,DEPOSITO,49849.19,C2118964180,4357470.66,4407319.85,C1197766490,1553478.56,1503629.38,0,0
380,TRANSFERENCIA,251856.65,C820404955,0.0,0.0,C1577934286,4545147.36,4551359.13,0,0
403,SAQUE,78216.31,C1430709797,11229.0,0.0,C306299589,0.0,78216.31,0,0
